3135921|GNM205841X|POOL|GNM30|36217WS60|GNM|SF|136|5006522.86|LOAN|19870701|20170615|-999.|-999|-999|19000101|3135921|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3137747|GNM208270X|POOL|GNM30|362170JP8|GNM|SF|136|2006326.36|LOAN|19870701|20170615|-999.|-999|-999|19000101|3137747|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3138734|GNM209562X|POOL|GNM30|362171WX4|GNM|SF|136|5017427.38|LOAN|19871001|20170915|-999.|-999|-999|19000101|3138734|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3139206|GNM210167X|POOL|GNM30|362172MQ8|GNM|SF|136|24998429.7|LOAN|19870701|20170615|-999.|-999|-999|19000101|3139206|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3139503|GNM210523X|POOL|GNM30|362172YU6|GNM|SF|136|1610529.72|LOAN|19871001|20170815|-999.|-999|-999|19000101|3139503|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3139727|GNM210792X|POOL|GNM30|362173C53|GNM|SF|136|3518459.|LOAN|19870601|20170615|-999.|-999|-999|19000101|3139727|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3139779|GNM210852X|POOL|GNM30|362173EZ5|GNM|SF|136|3249650.69|LOAN|19870601|20170615|-999.|-999|-999|19000101|3139779|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3139858|GNM210943X|POOL|GNM30|362173HU3|GNM|SF|136|3503971.87|LOAN|19870601|20170615|-999.|-999|-999|19000101|3139858|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3139958|GNM211058X|POOL|GNM30|362173MF0|GNM|SF|136|4999910.91|LOAN|19870901|20170815|-999.|-999|-999|19000101|3139958|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3140574|GNM211810X|POOL|GNM30|362174GT5|GNM|SF|136|1491200.07|LOAN|19870801|20170715|-999.|-999|-999|19000101|3140574|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3140942|GNM212346X|POOL|GNM30|362174ZK3|GNM|SF|136|1019820.81|LOAN|19870701|20170715|-999.|-999|-999|19000101|3140942|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3142492|GNM214407X|POOL|GNM30|362177DL8|GNM|SF|136|1019962.79|LOAN|19880401|20180415|-999.|-999|-999|19000101|3142492|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3143623|GNM215983X|POOL|GNM30|3621782Q7|GNM|SF|136|1984369.42|LOAN|19870801|20170815|-999.|-999|-999|19000101|3143623|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3143757|GNM216143X|POOL|GNM30|36218ABL2|GNM|SF|136|1469675.3|LOAN|19870701|20170715|-999.|-999|-999|19000101|3143757|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3143907|GNM216322X|POOL|GNM30|36218AG78|GNM|SF|136|10036307.75|LOAN|19871101|20170815|-999.|-999|-999|19000101|3143907|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3144103|GNM216639X|POOL|GNM30|36218AS42|GNM|SF|136|3020627.6|LOAN|19870601|20170615|-999.|-999|-999|19000101|3144103|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3144196|GNM216747X|POOL|GNM30|36218AWG0|GNM|SF|136|10204342.1|LOAN|19870701|20170615|-999.|-999|-999|19000101|3144196|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3144509|GNM217156X|POOL|GNM30|36218BE52|GNM|SF|136|1024030.|LOAN|19870901|20170915|-999.|-999|-999|19000101|3144509|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3144989|GNM217850X|POOL|GNM30|36218B5K9|GNM|SF|136|15024289.93|LOAN|19870701|20170715|-999.|-999|-999|19000101|3144989|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
3145129|GNM218042X|POOL|GNM30|36218CEP6|GNM|SF|136|1014018.61|LOAN|19870701|20170715|-999.|-999|-999|19000101|3145129|-999|Y|#|G13|19940101 00:00:00|GN_B|20170508 19:49:00
